Customer_ID,Company_Name,Industry,Segment,Region,State,Credit_Limit_USD,Payment_Terms,Account_Manager,Email,Acquisition_Date,Status
CUST0004324,George and Sons,Pharmaceuticals,Mid-Market,Southwest,IL,482409,Net 45,Cheryl Jones,procurement@payne.org,20-11-2024,Active
CUST0004325,Marsh Ltd,Healthcare,Mid-Market,Northeast,MA,121432,Net 45,Tanner Mata,procurement@vincent.info,25-09-2024,Inactive
CUST0004326,Owens-Zamora,Media,Mid-Market,Midwest,FL,256121,Net 45,James Rodriguez,procurement@petersen-jones.info,29-11-2024,Active
CUST0004327,Novak Group,Media,Small Business,Northeast,CA,205173,Net 45,Melanie Brady,procurement@knight.biz,20-05-2025,Active
CUST0004328,Paul PLC,Technology,Mid-Market,West,MI,174432,Net 45,Kathryn Collins,procurement@allison.biz,29-10-2025,Active
CUST0004329,"Jimenez, Stein and Lucas",Consumer Goods,Mid-Market,West,MA,258421,Net 30,Sonia Stewart,procurement@williams-freeman.com,06-11-2025,Active
CUST0004330,Salazar and Sons,Healthcare,Mid-Market,Midwest,NY,375655,Net 30,Holly Small,procurement@lewis.biz,01-06-2024,Active
CUST0004331,"Berry, Mendoza and Ramirez",Technology,Mid-Market,Northeast,OH,92050,Net 30,Victoria Jennings,procurement@hunt-choi.com,30-11-2025,Active
CUST0004332,"Bowen, Marshall and Williams",Technology,Mid-Market,Midwest,MA,88692,Net 45,Brittney Mathews,procurement@cox.info,06-04-2024,Active
CUST0004333,Aguirre Ltd,Media,Small Business,Southeast,GA,185225,Net 45,Mr. Matthew Sanchez,procurement@shaw.com,13-06-2024,Active
CUST0004334,Schneider Group,Media,Mid-Market,Southeast,CA,498484,Net 30,Thomas Price,procurement@wong.biz,16-11-2023,Inactive
CUST0004335,Vasquez-Torres,Pharmaceuticals,Mid-Market,Southeast,GA,497581,Net 45,Wendy Farley,procurement@perez.com,21-09-2025,Active
CUST0004336,Decker-Martin,Energy,Mid-Market,West,MA,300647,Net 30,Jody Adams,procurement@simpson.com,03-05-2023,Active
CUST0004337,Myers-Medina,Retail,Mid-Market,Northeast,FL,398814,Net 45,Julie Wilson,procurement@jensen.com,29-04-2024,Active
CUST0004338,"White, Garcia and Jackson",Consumer Goods,Small Business,Southeast,OH,266369,Net 45,Tiffany Michael,procurement@medina-scott.com,10-04-2024,Active
CUST0004339,"Murphy, Mosley and Thomas",Energy,Mid-Market,West,TX,116293,Net 30,Shelly Scott,procurement@miller.com,07-10-2023,Active
CUST0004340,"Taylor, Hughes and Kelly",Pharmaceuticals,Mid-Market,Southeast,NY,265304,Net 30,Toni Cunningham,procurement@espinoza.com,15-01-2024,Active
CUST0004341,Coleman Group,Pharmaceuticals,Small Business,Midwest,CA,302021,Net 45,Brianna Clark,procurement@morton-jones.com,06-04-2025,Active
CUST0004342,Park Inc,Retail,Mid-Market,Southeast,IL,266772,Net 45,Curtis Graham,procurement@king.com,21-01-2025,Active
CUST0004343,Lewis-Proctor,Energy,Mid-Market,Southwest,GA,149234,Net 45,Leslie Jenkins,procurement@fox-arias.com,13-12-2024,Active
CUST0004344,Ayala-Smith,Media,Mid-Market,Southwest,PA,277826,Net 45,Julie Shaw,procurement@lee.com,22-12-2023,Inactive
CUST0004345,Hendricks and Sons,Retail,Mid-Market,Southeast,NC,399398,Net 30,Justin Carpenter,procurement@mccoy-diaz.com,08-03-2024,Active
CUST0004346,"Thornton, Bishop and Stein",Retail,Mid-Market,Midwest,TX,463345,Net 30,Susan Mejia,procurement@long.com,08-12-2025,Active
CUST0004347,Robinson-Garcia,Energy,Small Business,Northeast,TX,249509,Net 30,Kimberly Adams,procurement@garcia-hill.info,09-02-2023,Active
CUST0004348,Murphy PLC,Manufacturing,Small Business,Southeast,TX,214113,Net 30,James Ortiz,procurement@kennedy-wiley.com,26-10-2024,Active
CUST0004349,Miller and Sons,Energy,Small Business,Midwest,FL,408505,Net 45,Brittany Mccann,procurement@johnson-james.com,09-12-2024,Active
CUST0004350,Olson-Sanchez,Retail,Small Business,West,MA,315969,Net 30,Bobby Vasquez,procurement@beard.biz,02-11-2025,Active
CUST0004351,Parsons-Huang,Financial Services,Mid-Market,Midwest,IL,165755,Net 30,Justin Fisher,procurement@collins.com,10-09-2024,Active
CUST0004352,Jordan and Sons,Technology,Mid-Market,Midwest,GA,311977,Net 45,Sarah Hill,procurement@mcguire.net,02-09-2023,Active
CUST0004353,"Dixon, Weber and Lowe",Telecommunications,Small Business,Midwest,NC,403797,Net 30,Tommy Murray,procurement@johnson-rose.com,01-06-2025,Active
CUST0004354,"Hodges, Crane and Cooke",Energy,Mid-Market,Southwest,GA,301086,Net 30,Paige Kim,procurement@schmidt.com,10-11-2023,Active
CUST0004355,Grimes PLC,Telecommunications,Mid-Market,Southeast,NY,423942,Net 45,Corey Richardson,procurement@miller.com,30-07-2024,Active
CUST0004356,"Mercado, Watson and Herrera",Retail,Small Business,Southeast,CA,266245,Net 30,Melissa Williams,procurement@montgomery.biz,12-08-2024,Active
CUST0004357,"Martinez, Kelly and Baker",Energy,Small Business,Northeast,IL,126417,Net 30,Margaret Ramirez,procurement@warren-jordan.com,26-02-2023,Active
CUST0004358,"Huffman, Ferguson and Smith",Manufacturing,Mid-Market,West,NY,141860,Net 45,Samuel Wilson,procurement@harvey-salas.info,24-04-2023,Active
CUST0004359,Sanders Ltd,Media,Small Business,Southwest,IL,428265,Net 45,Randy Wright,procurement@oneill.info,04-10-2023,Active
CUST0004360,Mcclure LLC,Media,Mid-Market,West,WA,306305,Net 45,Colleen Rice,procurement@aguilar.net,01-06-2024,Active
CUST0004361,Johnson-Burke,Financial Services,Mid-Market,Midwest,MI,286684,Net 45,Nicholas Johnson,procurement@wilson.info,10-10-2025,Active
CUST0004362,"Crawford, Weber and Phillips",Financial Services,Mid-Market,Southwest,OH,163545,Net 45,Gina Rogers,procurement@white.org,20-07-2025,Active
CUST0004363,Bennett-Gonzalez,Consumer Goods,Mid-Market,Southeast,MI,326669,Net 45,Eric Griffin,procurement@kelly.info,04-06-2025,Active
CUST0004364,"Daniels, Richardson and Taylor",Telecommunications,Small Business,Southwest,MA,104564,Net 30,Shannon Dixon,procurement@martinez.biz,30-03-2025,Active
CUST0004365,Smith LLC,Pharmaceuticals,Small Business,Southeast,IL,159048,Net 30,Renee Brandt,procurement@haynes.net,02-09-2023,Active
CUST0004366,Fisher Ltd,Pharmaceuticals,Mid-Market,Midwest,MA,180676,Net 30,Paula Juarez,procurement@moyer-scott.com,14-01-2025,Active
CUST0004367,Campbell-Santos,Pharmaceuticals,Mid-Market,West,TX,379398,Net 45,Anthony Flowers,procurement@craig.com,21-10-2023,Active
CUST0004368,Martin-Schultz,Pharmaceuticals,Mid-Market,West,PA,167006,Net 30,Karen Odom,procurement@rivera.com,07-02-2023,Active
CUST0004369,"Christensen, Le and Woods",Technology,Small Business,West,GA,156285,Net 30,Lee Perry,procurement@bailey.com,06-06-2024,Active
CUST0004370,Gonzales Group,Consumer Goods,Mid-Market,Southwest,WA,449767,Net 45,Wayne Price,procurement@hamilton.com,23-12-2025,Active
CUST0004371,Martinez-Page,Healthcare,Mid-Market,Northeast,PA,120115,Net 30,Joan Arnold,procurement@castillo-scott.com,04-01-2024,Active
CUST0004372,"Miller, Greene and Rodgers",Consumer Goods,Mid-Market,West,FL,122208,Net 45,Meghan King,procurement@jackson.biz,21-06-2023,Active
CUST0004373,Taylor-Bowen,Financial Services,Small Business,Southeast,PA,371426,Net 45,Nicholas Duncan,procurement@moore.net,21-02-2023,Active
CUST0004374,Santiago-Rhodes,Retail,Small Business,Midwest,CA,132318,Net 45,Larry Silva,procurement@villa.com,07-07-2024,Active
CUST0004375,Deleon-Campbell,Financial Services,Mid-Market,Northeast,WA,92343,Net 30,Jennifer Kelly,procurement@holmes-walton.com,30-07-2023,Active
CUST0004376,"Wilson, Murphy and Gomez",Media,Small Business,West,FL,422247,Net 30,Anthony Burton,procurement@phillips-coleman.com,28-07-2025,Active
CUST0004377,Mcgee-Matthews,Healthcare,Mid-Market,Northeast,NY,159997,Net 45,David Young,procurement@long-sullivan.com,25-06-2023,Inactive
CUST0004378,"Townsend, Baker and Goodman",Consumer Goods,Mid-Market,Southeast,IL,218945,Net 30,Chloe Johnson,procurement@hall-petersen.net,16-05-2025,Active
CUST0004379,"Reynolds, Edwards and Ingram",Pharmaceuticals,Mid-Market,Northeast,MI,149824,Net 45,Timothy Boyd,procurement@klein-baxter.com,26-10-2024,Active
CUST0004380,Watson Ltd,Manufacturing,Mid-Market,Southwest,WA,473036,Net 30,Ronald Lynch,procurement@alvarez.org,26-08-2025,Active
CUST0004381,Sandoval Group,Energy,Mid-Market,West,NY,367794,Net 30,Stacy Rogers,procurement@moore.info,28-03-2025,Active
CUST0004382,"Owens, Scott and Berg",Energy,Mid-Market,Northeast,MA,490524,Net 45,Jonathan Swanson,procurement@williams.com,26-06-2025,Active
CUST0004383,"Miller, Phelps and Pena",Pharmaceuticals,Small Business,Midwest,NY,180405,Net 30,Thomas Brock,procurement@hanna.biz,21-12-2025,Active
CUST0004384,"Kemp, Wade and Hall",Manufacturing,Small Business,Midwest,FL,83699,Net 30,Dennis Carter,procurement@good.com,30-12-2024,Active
CUST0004385,"Ferrell, Berry and Stokes",Energy,Small Business,Midwest,NC,293430,Net 30,Stephanie Bishop,procurement@newton.info,08-10-2024,Inactive
CUST0004386,Coleman and Sons,Pharmaceuticals,Small Business,Midwest,MI,223690,Net 30,Brian Wyatt,procurement@murphy.com,10-02-2023,Active
CUST0004387,"Johnson, Cook and Gallagher",Financial Services,Small Business,Southwest,FL,124816,Net 45,Christina Dixon,procurement@williams-caldwell.com,02-07-2025,Active
CUST0004388,"Schultz, Estrada and Smith",Healthcare,Mid-Market,West,TX,205041,Net 30,James Jackson,procurement@hammond-liu.com,24-03-2024,Active
CUST0004389,Sanchez Group,Technology,Small Business,Northeast,OH,369731,Net 45,Cory Saunders,procurement@ramirez.com,25-10-2024,Active
CUST0004390,Lawson LLC,Energy,Mid-Market,Southeast,CA,222960,Net 30,Gabrielle Holden,procurement@owen.com,01-03-2024,Active
CUST0004391,Santiago and Sons,Telecommunications,Mid-Market,Southeast,MI,135272,Net 30,Don Miller,procurement@smith.org,28-01-2025,Active
CUST0004392,Washington-Lynn,Pharmaceuticals,Mid-Market,Midwest,GA,489066,Net 30,Donald Walker,procurement@romero-buck.biz,16-08-2023,Active
CUST0004393,"Chan, Jones and Roman",Consumer Goods,Small Business,Southeast,WA,192089,Net 30,Donald Lee,procurement@thomas.com,01-11-2024,Active
CUST0004394,Mitchell-Martin,Manufacturing,Small Business,Southwest,TX,228185,Net 30,Dillon Stephens,procurement@perry.com,13-02-2023,Active
CUST0004395,Estes PLC,Technology,Mid-Market,Northeast,CA,222811,Net 30,Joshua Wilson,procurement@david.com,10-11-2024,Active
CUST0004396,Jones-Brown,Telecommunications,Small Business,Southeast,PA,283476,Net 30,Pamela Chen,procurement@gibson-carter.com,17-07-2024,Active
CUST0004397,Wall-Smith,Retail,Mid-Market,Southwest,FL,328671,Net 30,Tiffany Wiley,procurement@freeman-white.com,26-11-2023,Active
CUST0004398,Rios-Dillon,Technology,Small Business,Midwest,GA,468135,Net 30,Andrea Livingston,procurement@collins-kirk.com,17-09-2023,Active
CUST0004399,"Johnson, Allen and White",Media,Small Business,Northeast,GA,276369,Net 30,Sharon Hayes,procurement@decker.biz,05-08-2023,Active
CUST0004400,Clark-Taylor,Manufacturing,Mid-Market,Southeast,NC,165440,Net 45,Jessica Livingston,procurement@dillon-rich.com,20-12-2023,Active
CUST0004401,Park Ltd,Telecommunications,Small Business,Midwest,NC,144920,Net 30,Gregory Rodriguez,procurement@cortez.net,28-04-2024,Active
CUST0004402,Wade-Suarez,Telecommunications,Small Business,Southwest,WA,283264,Net 45,Robert Dunn,procurement@powell-johnson.org,18-08-2023,Active
CUST0004403,"Ponce, Reed and Hampton",Financial Services,Mid-Market,Southeast,PA,360595,Net 30,Benjamin Howell,procurement@sosa-hughes.info,03-02-2024,Inactive
CUST0004404,"Garcia, Long and Morton",Manufacturing,Small Business,Southwest,MA,124866,Net 45,Kristin Ortiz,procurement@rodriguez.com,09-06-2024,Active
CUST0004405,Patterson PLC,Telecommunications,Mid-Market,Northeast,MA,50294,Net 45,Lauren Douglas,procurement@mullen.com,20-11-2023,Active
CUST0004406,Mcdowell-Bates,Media,Small Business,Northeast,CA,232782,Net 30,Melanie Williams,procurement@singh-page.com,24-08-2023,Active
CUST0004407,Dean-Harvey,Retail,Mid-Market,Southwest,MI,323514,Net 45,Mary Williams,procurement@reyes-rodriguez.biz,03-03-2025,Active
CUST0004408,"Cook, Rojas and White",Pharmaceuticals,Mid-Market,Midwest,PA,276819,Net 30,Adam Nunez,procurement@johnson.info,02-11-2023,Active
CUST0004409,"White, Jensen and Butler",Pharmaceuticals,Mid-Market,Northeast,OH,309964,Net 45,Jason Nguyen,procurement@brown-brady.com,25-07-2025,Active
CUST0004410,Hartman LLC,Financial Services,Mid-Market,Southeast,MI,488882,Net 45,Brandon Brown,procurement@johnson-kelley.biz,01-09-2025,Active
CUST0004411,Allen PLC,Media,Mid-Market,Southwest,CA,382084,Net 45,Shawn Sanchez,procurement@garcia-vega.com,09-07-2024,Active
CUST0004412,"Tucker, Alexander and Adams",Technology,Mid-Market,Southeast,GA,404816,Net 45,Carl Boyd,procurement@nichols-allen.com,22-01-2025,Active
CUST0004413,Walsh LLC,Pharmaceuticals,Small Business,Southeast,GA,241624,Net 45,Courtney King,procurement@carroll-bailey.info,01-12-2024,Active
CUST0004414,"Castaneda, Faulkner and Campbell",Financial Services,Small Business,Southeast,NC,295058,Net 45,Jesse Wilson,procurement@fowler.biz,22-12-2023,Active
CUST0004415,Ferguson Ltd,Technology,Mid-Market,Northeast,PA,174367,Net 45,Brian Graham,procurement@bryant.biz,03-02-2023,Active
CUST0004416,"Jackson, Kramer and Tyler",Media,Small Business,Midwest,WA,292511,Net 45,Brian Joseph,procurement@perry.com,03-08-2023,Active
CUST0004417,Rodriguez Group,Manufacturing,Small Business,Northeast,NY,286925,Net 45,Robert Potter,procurement@phelps.com,01-04-2023,Active
CUST0004418,"Riley, Bryant and Stewart",Healthcare,Small Business,Southeast,MA,385675,Net 45,Natalie Rush,procurement@trujillo-hardy.com,23-09-2023,Active
CUST0004419,Serrano-Patterson,Retail,Small Business,Southwest,WA,347819,Net 30,Allen Miller,procurement@young.com,29-05-2023,Active
CUST0004420,Jones-Boyle,Technology,Small Business,Southeast,WA,353950,Net 30,Grace Guzman,procurement@perry.com,28-04-2023,Active
CUST0004421,"Robinson, French and Harris",Pharmaceuticals,Small Business,West,MI,78411,Net 45,Kathryn Scott,procurement@rose.com,18-07-2024,Active
CUST0004422,"Jacobs, Green and Gross",Media,Small Business,Midwest,GA,498304,Net 45,Jamie Hill,procurement@hart-ferrell.net,11-12-2023,Active
CUST0004423,"Rodriguez, Diaz and Hill",Retail,Small Business,Midwest,MA,399172,Net 30,Rebecca Francis,procurement@baker.biz,17-10-2024,Active
CUST0004424,"Alvarado, Hughes and Garcia",Pharmaceuticals,Small Business,Southeast,FL,405042,Net 30,Derek Cole,procurement@hartman.org,24-07-2025,Active
CUST0004425,Davis and Sons,Retail,Mid-Market,Southwest,OH,401233,Net 30,Kenneth Richards,procurement@howard-parker.net,28-02-2023,Active
CUST0004426,Martin-Jones,Consumer Goods,Small Business,Southwest,CA,409704,Net 30,Mark Rios,procurement@lara-thomas.biz,07-09-2024,Active
CUST0004427,Davis-Charles,Technology,Mid-Market,Southwest,GA,330285,Net 30,Kyle Gutierrez,procurement@may.org,07-02-2024,Active
CUST0004428,Chung-Brown,Healthcare,Mid-Market,Southeast,IL,425126,Net 45,Michelle Richards,procurement@clark.com,03-05-2023,Active
CUST0004429,Murphy-Morrison,Retail,Mid-Market,Southwest,NC,358212,Net 45,Lacey Compton,procurement@barnes-davidson.com,07-10-2023,Active
CUST0004430,Townsend-Aguilar,Pharmaceuticals,Small Business,Northeast,MI,148192,Net 30,Matthew Adams,procurement@allen.com,31-03-2025,Active
CUST0004431,Martin Inc,Healthcare,Small Business,Midwest,IL,133163,Net 45,Morgan Douglas,procurement@lopez.com,30-04-2025,Active
CUST0004432,Roberts and Sons,Telecommunications,Mid-Market,Midwest,NC,286186,Net 30,Scott Johnson,procurement@osborn-wagner.com,26-08-2025,Active
CUST0004433,"Garcia, Murphy and Mcmillan",Technology,Mid-Market,Southeast,TX,178800,Net 45,James Bridges,procurement@caldwell.org,13-10-2025,Active
CUST0004434,"Rivera, Kent and Baker",Financial Services,Small Business,Southwest,NC,222878,Net 30,Timothy Dennis,procurement@schroeder.com,27-01-2023,Active
CUST0004435,Swanson-Parker,Telecommunications,Small Business,Midwest,WA,414307,Net 45,Donald Lee,procurement@wade-patrick.biz,02-10-2024,Active
CUST0004436,Jones-Hunter,Technology,Mid-Market,Northeast,NY,265520,Net 30,Calvin Green,procurement@wise.com,13-03-2024,Active
CUST0004437,Moore-Stark,Financial Services,Mid-Market,Southwest,FL,189182,Net 45,Brittany Perez,procurement@walters.com,29-09-2024,Active
CUST0004438,Payne-Campbell,Consumer Goods,Small Business,Northeast,TX,106504,Net 30,Cameron Oliver DDS,procurement@francis.com,19-09-2024,Active
CUST0004439,"Doyle, Larsen and Wilson",Media,Mid-Market,Southeast,PA,404943,Net 30,Mark Arnold,procurement@munoz-flores.net,05-10-2024,Active
CUST0004440,Edwards Inc,Telecommunications,Mid-Market,Southwest,MI,262452,Net 30,Samantha Sanchez,procurement@jones-woods.com,19-02-2023,Active
CUST0004441,"Thomas, Barker and Morse",Healthcare,Mid-Market,West,OH,174180,Net 30,Rebecca Rosales,procurement@williams-sweeney.biz,06-01-2025,Active
CUST0004442,Williams PLC,Manufacturing,Small Business,Southwest,GA,414366,Net 45,Jennifer Perry,procurement@francis.com,30-08-2025,Active
CUST0004443,"Williams, Oneill and Jenkins",Technology,Small Business,Midwest,WA,219786,Net 45,Laura Mitchell,procurement@brown.com,21-12-2024,Active
CUST0004444,"Fernandez, Ortiz and Reynolds",Technology,Mid-Market,Southwest,IL,419986,Net 45,James Lambert,procurement@payne.com,25-07-2025,Active
CUST0004445,"Johnson, Sanchez and Brown",Consumer Goods,Small Business,Southwest,GA,367569,Net 45,Roy Allen,procurement@boyer-chung.com,08-11-2023,Active
CUST0004446,Briggs and Sons,Retail,Mid-Market,Southeast,PA,264927,Net 30,Joy Sparks DDS,procurement@webb-lowe.org,02-03-2023,Active
CUST0004447,Henderson Inc,Media,Mid-Market,Midwest,OH,481740,Net 45,Joanna Watson,procurement@crawford.org,23-10-2023,Inactive
CUST0004448,"Thompson, Martinez and Black",Pharmaceuticals,Mid-Market,Southeast,MA,346519,Net 45,Douglas Pearson,procurement@washington.com,18-10-2024,Active
CUST0004449,"Waller, Wiggins and Lewis",Healthcare,Small Business,West,NY,146333,Net 30,Steven Foster,procurement@ford-marquez.com,09-02-2024,Active
CUST0004450,Washington-Robertson,Media,Small Business,Midwest,WA,404698,Net 30,Albert Scott,procurement@sheppard.com,18-08-2023,Active
CUST0004451,Collins-Chen,Consumer Goods,Mid-Market,Southwest,OH,292340,Net 30,Nicholas Mckee,procurement@hodges.com,28-01-2024,Active
CUST0004452,Moore-Ross,Financial Services,Small Business,Northeast,TX,70275,Net 30,Jennifer Tucker,procurement@ortiz-johnson.com,13-11-2024,Active
CUST0004453,Greene-Kline,Retail,Small Business,Midwest,NC,67387,Net 45,Debra Hall,procurement@perez.net,06-05-2024,Active
CUST0004454,Johns-Patterson,Consumer Goods,Mid-Market,Northeast,MA,145588,Net 30,Gary Holmes,procurement@ortiz-holt.net,19-10-2023,Active
CUST0004455,Hines-Hobbs,Retail,Mid-Market,Southeast,NC,435190,Net 30,Angel May,procurement@cox.com,12-06-2023,Active
CUST0004456,"Paul, Crosby and Perry",Healthcare,Small Business,West,TX,108969,Net 30,Erik Flores,procurement@smith-lane.com,06-02-2024,Active
CUST0004457,Tucker Ltd,Retail,Mid-Market,Southwest,CA,133684,Net 30,Brandon Carroll,procurement@frazier.biz,24-03-2023,Active
CUST0004458,Clark PLC,Technology,Mid-Market,West,TX,126188,Net 30,Jennifer Quinn,procurement@taylor.info,25-09-2023,Active
